version	NN	O
of	IN	O
the	DT	O
Topol-M	NNP	B-art
missile	NN	O
is	VBZ	O
capable	JJ	O
of	IN	O
penetrating	VBG	O
multi-layered	JJ	O
missile	NN	O
defense	NN	O
systems	NNS	O
.	.	O
Ivanov	NNP	B-per
said	VBD	O
the	DT	O
missiles	NNS	O
will	MD	O
form	VB	O
the	DT	O
core	NN	O
of	IN	O
Russia	NNP	B-org
's	POS	O
strategic	JJ	O
missile	NN	O
forces	NNS	O
.	.	O
He	PRP	O
called	VBD	O
them	PRP	O
a	DT	O
new	JJ	O
generation	NN	O
of	IN	O
the	DT	O
stationary	JJ	O
Topol	NNP	B-art
system	NN	O
already	RB	O
in	IN	O
service	NN	O
.	.	O
Western	JJ	O
analysts	NNS	O
say	VBP	O
Topol	NNP	B-art
missiles	NNS	O
were	VBD	O
first	JJ	O
deployed	VBN	O
in	IN	O
Russian	JJ	B-gpe
silos	NNS	O
in	IN	O
the	DT	O
late	JJ	O
1990s	NNS	B-tim
.	.	O
The	DT	O
new	JJ	O
missiles	NNS	O
reportedly	RB	O
can	MD	O
carry	VB	O
a	DT	O
1,200	CD	O
kilogram	NN	O
payload	NN	O
and	CC	O
have	VBP	O
an	DT	O
estimated	VBN	O
range	NN	O
of	IN	O
about	IN	O
10,000	CD	O
kilometers	NNS	O
.	.	O
They	PRP	O
are	VBP	O
said	VBN	O
to	TO	O
maneuver	VB	O
in	IN	O
ways	NNS	O
that	WDT	O
are	VBP	O
difficult	JJ	O
to	TO	O
detect	VB	O
.	.	O
A	DT	O
massive	JJ	O
blast	NN	O
at	IN	O
an	DT	O
ammunition	NN	O
shop	NN	O
in	IN	O
Afghanistan	NNP	B-geo
's	POS	O
capital	NN	O
leveled	VBD	O
shops	NNS	O
and	CC	O
homes	NNS	O
,	,	O
killing	VBG	O
at	IN	O
least	JJS	O
six	CD	O
people	NNS	O
and	CC	O
wounding	VBG	O
around	IN	O
nine	CD	O
others	NNS	O
.	.	O
Bystanders	NNS	O
joined	VBD	O
rescuers	NNS	O
Wednesday	NNP	B-tim
to	TO	O
dig	VB	O
through	IN	O
the	DT	O
rubble	NN	O
of	IN	O
collapsed	JJ	O
buildings	NNS	O
in	IN	O
an	DT	O
attempt	NN	O
to	TO	O
find	VB	O
survivors	NNS	O
.	.	O
Descriptions	NNS	O
of	IN	O
the	DT	O
scope	NN	O
of	IN	O
the	DT	O
damage	NN	O
vary	VBP	O
,	,	O
with	IN	O
reports	NNS	O
saying	VBG	O
several	JJ	O
to	TO	O
25	CD	O
buildings	NNS	O
in	IN	O
Kabul	NNP	B-geo
were	VBD	O
destroyed	VBN	O
.	.	O
Police	NNS	O
have	VBP	O
not	RB	O
said	VBN	O
what	WP	O
caused	VBD	O
the	DT	O
blast	NN	O
in	IN	O
the	DT	O
ammunition	NN	O
store	NN	O
.	.	O
Also	RB	O
Wednesday	NNP	B-tim
,	,	O
a	DT	O
suicide	NN	O
bomber	NN	O
in	IN	O
eastern	JJ	B-geo
Afghanistan	NNP	I-geo
blew	VBD	O
himself	PRP	O
up	RP	O
near	IN	O
a	DT	O
police	NN	O
convoy	NN	O
.	.	O
Police	NNS	O
officers	NNS	O
in	IN	O
Khost	NNP	B-geo
said	VBD	O
at	IN	O
least	JJS	O
four	CD	O
civilians	NNS	O
were	VBD	O
killed	VBN	O
and	CC	O
more	JJR	O
than	IN	O
30	CD	O
other	JJ	O
people	NNS	O
were	VBD	O
injured	VBN	O
,	,	O
among	IN	O
them	PRP	O
Afghan	JJ	B-gpe
policemen	NNS	O
.	.	O
Members	NNS	O
of	IN	O
a	DT	O
violent	JJ	O
Central	JJ	O
American	JJ	B-gpe
street	NN	O
gang	NN	O
have	VBP	O
been	VBN	O
sent	VBN	O
to	TO	O
the	DT	O
southwestern	JJ	O
U.S.	NNP	B-geo
state	NN	O
of	IN	O
Arizona	NNP	B-geo
to	TO	O
attack	VB	O
Minuteman	NNP	B-org
Project	NNP	I-org
volunteers	NNS	O
,	,	O
as	IN	O
they	PRP	O
begin	VBP	O
a	DT	O
month-long	JJ	O
campaign	NN	O
to	TO	O
help	VB	O
patrol	VB	O
the	DT	O
southern	JJ	O
U.S.	NNP	B-geo
border	NN	O
with	IN	O
Mexico	NNP	B-geo
.	.	O
James	NNP	B-per
Gilchrist	NNP	I-per
,	,	O
a	DT	O
Minuteman	NNP	B-org
organizer	NN	O
frustrated	VBN	O
by	IN	O
the	DT	O
U.S.	NNP	B-geo
government	NN	O
's	POS	O
failure	NN	O
to	TO	O
control	VB	O
illegal	JJ	O
immigration	NN	O
,	,	O
tells	VBZ	O
the	DT	O
Washington	NNP	B-org
Times	NNP	I-org
newspaper	NN	O
that	IN	O
leaders	NNS	O
of	IN	O
Mara	NNP	B-geo
Salvatrucha	NNP	I-geo
or	CC	O
MS-13	NNP	B-geo
have	VBP	O
sent	VBN	O
gang	NN	O
members	NNS	O
to	TO	O
confront	VB	O
his	PRP$	O
group	NN	O
in	IN	O
Arizona	NNP	B-geo
.	.	O
More	JJR	O
than	IN	O
1,000	CD	O
civilian	JJ	O
volunteers	NNS	O
are	VBP	O
expected	VBN	O
to	TO	O
converge	VB	O
on	IN	O
the	DT	O
city	NN	O
of	IN	O
Tombstone	NNP	B-tim
Friday	NNP	I-tim
to	TO	O
begin	VB	O
a	DT	O
30-day	JJ	O
border	NN	O
patrol	NN	O
.	.	O
Likewise	RB	O
,	,	O
Hispanics	NNS	O
from	IN	O
the	DT	O
National	NNP	B-org
Alliance	NNP	I-org
for	IN	I-org
Human	NNP	I-org
Rights	NNPS	I-org
are	VBP	O
going	VBG	O
to	TO	O
Tombstone	VB	O
to	TO	O
protest	VB	O
the	DT	O
Minuteman	NNP	B-org
Project	NNP	I-org
.	.	O
Last	JJ	O
year	NN	O
,	,	O
5,00,000	CD	O
illegal	JJ	O
aliens	NNS	O
were	VBD	O
caught	VBN	O
in	IN	O
Arizona	NNP	B-geo
.	.	O
MS-13	NNP	B-geo
runs	VBZ	O
a	DT	O
major	JJ	O
smuggling	NN	O
operation	NN	O
on	IN	O
the	DT	O
U.S.-Mexico	JJ	O
border	NN	O
,	,	O
running	VBG	O
drugs	NNS	O
,	,	O
weapons	NNS	O
and	CC	O
undocumented	JJ	O
aliens	NNS	O
from	IN	O
Central	NNP	B-org
and	CC	I-org
South	NNP	I-org
America	NNP	I-org
into	IN	O
the	DT	O
United	NNP	B-geo
States	NNPS	I-geo
.	.	O
The	DT	O
World	NNP	B-org
Bank	NNP	I-org
has	VBZ	O
approved	VBN	O
$	$	O
257	CD	O
million	CD	O
in	IN	O
loans	NNS	O
for	IN	O
business	NN	O
development	NN	O
in	IN	O
Colombia	NNP	B-geo
and	CC	O
a	DT	O
project	NN	O
designed	VBN	O
to	TO	O
improve	VB	O
the	DT	O
country	NN	O
's	POS	O
environment	NN	O
.	.	O
In	IN	O
a	DT	O
statement	NN	O
issued	VBN	O
Thursday	NNP	B-tim
,	,	O
the	DT	O
bank	NN	O
says	VBZ	O
its	PRP$	O
board	NN	O
of	IN	O
directors	NNS	O
allocated	VBD	O
$	$	O
250	CD	O
million	CD	O
to	TO	O
fund	VB	O
a	DT	O
business	NN	O
productivity	NN	O
and	CC	O
efficiency	NN	O
project	NN	O
designed	VBN	O
to	TO	O
create	VB	O
businesses	NNS	O
,	,	O
improve	VB	O
their	PRP$	O
access	NN	O
to	TO	O
financing	NN	O
,	,	O
and	CC	O
increase	VB	O
overall	JJ	O
productivity	NN	O
in	IN	O
Colombia	NNP	B-geo
.	.	O
The	DT	O
Bank	NNP	B-org
allocated	VBD	O
another	DT	O
$	$	O
7	CD	O
million	CD	O
to	TO	O
Colombia	NNP	B-org
for	IN	O
a	DT	O
sustainable	JJ	O
development	NN	O
project	NN	O
,	,	O
aimed	VBN	O
at	IN	O
reducing	VBG	O
air	NN	O
and	CC	O
water	NN	O
pollution	NN	O
,	,	O
improve	VB	O
hygiene	NN	O
and	CC	O
urban	JJ	O
environmental	JJ	O
management	NN	O
.	.	O
The	DT	O
bank	NN	O
is	VBZ	O
also	RB	O
loaning	VBG	O
El	NNP	B-org
Salvador	NNP	I-org
$	$	O
27	CD	B-tim
million	CD	O
to	TO	O
support	VB	O
a	DT	O
poverty	NN	O
reduction	NN	O
program	NN	O
known	VBN	O
as	IN	O
Red	NNP	B-org
Solidaria	NNP	I-org
,	,	O
designed	VBN	O
to	TO	O
help	VB	O
the	DT	O
poorest	JJS	O
Salvadorans	NNS	B-gpe
by	IN	O
improving	VBG	O
health	NN	O
,	,	O
nutrition	NN	O
and	CC	O
education	NN	O
in	IN	O
the	DT	O
country	NN	O
.	.	O
Italian	JJ	B-gpe
opposition	NN	O
politicians	NNS	O
are	VBP	O
demanding	VBG	O
Prime	NNP	B-per
Minister	NNP	O
Silvio	NNP	B-per
Berlusconi	NNP	I-per
apologize	NN	O
for	IN	O
using	VBG	O
an	DT	O
obscenity	NN	O
to	TO	O
refer	VB	O
to	TO	O
anyone	DT	O
who	WP	O
would	MD	O
vote	VB	O
against	IN	O
him	PRP	O
in	IN	O
Sunday	NNP	B-tim
's	POS	O
election	NN	O
.	.	O
During	IN	O
a	DT	O
speech	NN	O
to	TO	O
a	DT	O
group	NN	O
of	IN	O
shopkeepers	NNS	O
Tuesday	NNP	B-tim
,	,	O
Mr.	NNP	B-per
Berlusconi	NNP	I-per
used	VBD	O
a	DT	O
word	NN	O
regarded	VBN	O
by	IN	O
many	JJ	O
as	IN	O
an	DT	O
obscenity	NN	O
and	CC	O
by	IN	O
others	NNS	O
as	IN	O
an	DT	O
insult	NN	O
.	.	O
He	PRP	O
said	VBD	O
using	VBG	O
such	JJ	O
language	NN	O
was	VBD	O
rough	JJ	O
but	CC	O
effective	JJ	O
.	.	O
The	DT	O
remark	NN	O
came	VBD	O
a	DT	O
day	NN	O
after	IN	O
Mr.	NNP	B-per
Berlusconi	NNP	I-per
traded	VBD	O
insults	NNS	O
in	IN	O
a	DT	O
political	JJ	O
debate	NN	O
with	IN	O
his	PRP$	O
chief	JJ	O
political	JJ	O
rival	NN	O
,	,	O
center-left	JJ	O
leader	NN	O
Romano	NNP	B-per
Prodi	NNP	I-per
.	.	O
Both	DT	O
candidates	NNS	O
assailed	VBD	O
the	DT	O
other	NN	O
's	POS	O
fiscal	JJ	O
policies	NNS	O
,	,	O
with	IN	O
Mr.	NNP	B-per
Berlusconi	NNP	I-per
calling	VBG	O
Prodi	NNP	B-per
a	DT	O
""""	``	O
useful	JJ	O
idiot	NN	O
""""	``	O
and	CC	O
Prodi	NNP	B-per
saying	VBG	O
the	DT	O
prime	JJ	O
minister	NN	O
is	VBZ	O
like	IN	O
a	DT	O
""""	``	O
drunkard	NN	O
clinging	VBG	O
to	TO	O
a	DT	O
lamppost	NN	O
.	.	O
""""	``	O
Voters	NNS	O
go	VBP	O
to	TO	O
the	DT	O
polls	NNS	O
Sunday	NNP	B-tim
and	CC	O
Monday	NNP	B-tim
to	TO	O
choose	VB	O
a	DT	O
new	JJ	O
government	NN	O
.	.	O
Polls	NNS	O
show	VBP	O
many	NN	O
of	IN	O
the	DT	O
voters	NNS	O
are	VBP	O
undecided	JJ	O
.	.	O
Iraqi	JJ	B-gpe
police	NNS	O
say	VBP	O
a	DT	O
roadside	NN	O
bombing	NN	O
in	IN	O
Baghdad	NNP	B-geo
Saturday	NNP	B-tim
killed	VBD	O
at	IN	O
least	JJS	O
two	CD	O
people	NNS	O
who	WP	O
were	VBD	O
taking	VBG	O
part	NN	O
in	IN	O
a	DT	O
Shi'ite	NNP	B-geo
Muslim	NNP	I-geo
religious	JJ	O
procession	NN	O
.	.	O
The	DT	O
attack	NN	O
,	,	O
in	IN	O
the	DT	O
New	NNP	B-org
Baghdad	NNP	I-org
district	NN	O
,	,	O
also	RB	O
wounded	VBD	O
eight	CD	O
others	NNS	O
.	.	O
Iraqi	JJ	B-gpe
authorities	NNS	O
have	VBP	O
boosted	VBN	O
security	NN	O
measures	NNS	O
as	IN	O
hundreds	NNS	O
of	IN	O
thousands	NNS	O
of	IN	O
Shi'ite	NNP	B-org
pilgrims	NNS	O
flock	VBP	O
to	TO	O
Iraq	NNP	B-geo
's	POS	O
holy	JJ	O
shrine	JJ	O
city	NN	O
of	IN	O
Karbala	NNP	B-geo
for	IN	O
the	DT	O
solemn	JJ	O
Ashura	NNP	B-eve
holiday	NN	O
.	.	O
Worshipers	NNS	O
travel	VBP	O
to	TO	O
the	DT	O
shrine	NN	O
each	DT	B-tim
year	NN	O
to	TO	O
mourn	VB	O
the	DT	O
seventh-century	JJ	O
killing	NN	O
of	IN	O
the	DT	O
grandson	NN	O
of	IN	O
the	DT	O
Prophet	NNP	B-per
Muhammad	NNP	I-per
.	.	O
Several	JJ	O
pilgrims	NNS	O
were	VBD	O
killed	VBN	O
earlier	RBR	O
this	DT	O
week	NN	O
in	IN	O
a	DT	O
spate	NN	O
of	IN	O
attacks	NNS	O
targeting	VBG	O
worshipers	NNS	O
.	.	O
On	IN	O
Friday	NNP	B-tim
,	,	O
a	DT	O
roadside	NN	O
bomb	NN	O
blast	NN	O
killed	VBD	O
at	IN	O
least	JJS	O
six	CD	O
Shi'ites	NNS	O
in	IN	O
the	DT	O
eastern	JJ	B-geo
Baghdad	NNP	I-geo
district	NN	O
of	IN	O
Sadr	NNP	B-geo
City	NNP	I-geo
.	.	O
Other	JJ	O
attacks	NNS	O
this	DT	O
week	NN	O
in	IN	O
the	DT	O
city	NN	O
of	IN	O
Mosul	NNP	B-geo
targeted	VBD	O
the	DT	O
Christian	JJ	O
minority	NN	O
as	IN	O
they	PRP	O
celebrated	VBD	O
Christmas	NNP	B-eve
.	.	O
Are	VBP	O
the	DT	O
streets	NNS	O
in	IN	O
America	NNP	B-geo
really	RB	O
paved	VBD	O
with	IN	O
gold	NN	O
?	.	O
Moses	NNPS	B-per
Bittok	NNP	I-per
probably	RB	O
thinks	VBZ	O
so	RB	O
.	.	O
Mr.	NNP	B-per
Bittok	NNP	I-per
,	,	O
who	WP	O
immigrated	VBD	O
from	IN	O
Kenya	NNP	B-geo
to	TO	O
the	DT	O
United	NNP	B-geo
States	NNPS	I-geo
,	,	O
learned	VBD	O
last	JJ	O
week	NN	O
he	PRP	O
had	VBD	O
a	DT	O
winning	NN	O
ticket	NN	O
worth	JJ	O
nearly	RB	O
$	$	O
2	CD	O
million	CD	O
from	IN	O
an	DT	O
Iowa	NNP	B-geo
lottery	NN	O
.	.	O
And	CC	O
get	VB	O
this	DT	O
-	:	O
he	PRP	O
realized	VBD	O
he	PRP	O
had	VBD	O
won	VBN	O
shortly	RB	O
after	IN	O
taking	VBG	O
the	DT	O
oath	NN	O
of	IN	O
U.S.	NNP	B-org
citizenship	NN	O
.	.	O
As	IN	O
he	PRP	O
cashed	VBD	O
in	IN	O
his	PRP$	O
ticket	NN	O
,	,	O
Mr.	NNP	B-per
Bittok	NNP	I-per
said	VBD	O
-	:	O
quote	NN	O
-	:	O
""""	``	O
It	PRP	O
's	VBZ	O
almost	RB	O
like	IN	O
you	PRP	O
adopted	VBD	O
a	DT	O
country	NN	O
and	CC	O
they	PRP	O
netted	VBD	O
you	PRP	O
$	$	O
1.8	CD	O
million	CD	O
dollars	NNS	O
.	.	O
""""	``	O
He	PRP	O
added	VBD	O
that	IN	O
something	DT	O
like	IN	O
this	DT	O
can	MD	O
only	RB	O
happen	VB	O
in	IN	O
America	NNP	B-geo
.	.	O
A	DT	O
top	JJ	O
Japanese	JJ	B-gpe
official	NN	O
is	VBZ	O
calling	VBG	O
for	IN	O
U.N.	NNP	B-org
economic	JJ	O
sanctions	NNS	O
against	IN	O
North	NNP	B-geo
Korea	NNP	B-gpe
if	IN	O
Pyongyang	NNP	B-gpe
tests	VBZ	O
a	DT	O
nuclear	JJ	O
device	NN	O
.	.	O
Shinzo	NNP	B-per
Abe	NNP	I-per
,	,	O
acting	VBG	O
secretary	NN	O
general	NN	O
of	IN	O
Japan	NNP	B-gpe
's	POS	O
ruling	NN	O
Liberal	NNP	B-org
Democratic	NNP	I-org
Party	NNP	I-org
,	,	O
said	VBD	O
Sunday	NNP	B-tim
that	IN	O
it	PRP	O
would	MD	O
be	VB	O
""""	``	O
unthinkable	JJ	O
""""	``	O
for	IN	O
Tokyo	NNP	B-gpe
to	TO	O
do	VB	O
nothing	NN	O
should	MD	O
North	NNP	B-geo
Korea	NNP	B-gpe
conduct	VB	O
such	JJ	O
a	DT	O
test	NN	O
.	.	O
U.S.	NNP	B-gpe
officials	NNS	O
have	VBP	O
warned	VBN	O
that	IN	O
North	NNP	B-geo
Korea	NNP	B-gpe
may	MD	O
be	VB	O
preparing	VBG	O
for	IN	O
a	DT	O
nuclear	JJ	O
test	NN	O
,	,	O
citing	VBG	O
satellite	NN	O
photos	NNS	O
they	PRP	O
say	VBP	O
show	VB	O
suspicious	JJ	O
activity	NN	O
near	IN	O
the	DT	O
coastal	JJ	O
town	NN	O
of	IN	O
Kilju	NNP	B-geo
.	.	O
Interviewed	VBN	O
on	IN	O
the	DT	O
television	NN	O
program	NN	O
Fox	NNP	B-org
News	NNP	I-org
Sunday	NNP	B-tim
,	,	O
U.S.	NNP	B-gpe
National	NNP	B-org
Security	NNP	I-org
Adviser	NNP	I-org
Stephen	NNP	B-per
Hadley	NNP	I-per
said	VBD	O
a	DT	O
nuclear	JJ	O
test	NN	O
would	MD	O
be	VB	O
an	DT	O
act	NN	O
of	IN	O
defiance	NN	O
,	,	O
and	CC	O
prompt	VB	O
Washington	NNP	B-gpe
and	CC	O
its	PRP$	O
allies	NNS	O
to	TO	O
discuss	VB	O
new	JJ	O
steps	NNS	O
to	TO	O
punish	VB	O
the	DT	O
North	JJ	B-geo
Korean	JJ	B-gpe
government	NN	O
.	.	O
North	NNP	B-geo
Korea	NNP	B-gpe
has	VBZ	O
warned	VBN	O
that	IN	O
it	PRP	O
will	MD	O
consider	VB	O
any	DT	O
sanctions	NNS	O
imposed	VBN	O
against	IN	O
it	PRP	O
a	DT	O
declaration	NN	O
of	IN	O
war	NN	O
.	.	O
Authorities	NNS	O
in	IN	O
Iraq	NNP	B-geo
say	VBP	O
a	DT	O
car	NN	O
bomb	NN	O
exploded	VBD	O
in	IN	O
central	JJ	O
Baghdad	NNP	B-geo
early	JJ	O
Monday	NNP	B-tim
,	,	O
killing	VBG	O
at	IN	O
least	JJS	O
three	CD	O
people	NNS	O
and	CC	O
injuring	VBG	O
two	CD	O
others	NNS	O
.	.	O
The	DT	O
blast	NN	O
occurred	VBD	O
near	IN	O
one	CD	O
of	IN	O
the	DT	O
gates	NNS	O
to	TO	O
the	DT	O
heavily	RB	O
fortified	VBN	O
Green	NNP	B-org
Zone	NNP	I-org
,	,	O
where	WRB	O
the	DT	O
headquarters	NN	O
of	IN	O
the	DT	O
Iraqi	JJ	B-gpe
government	NN	O
,	,	O
U.S.	NNP	B-geo
forces	NNS	O
and	CC	O
most	JJS	O
foreign	JJ	O
missions	NNS	O
are	VBP	O
located	VBN	O
.	.	O
Separately	RB	O
,	,	O
the	DT	O
U.S.	NNP	B-geo
military	NN	O
says	VBZ	O
more	JJR	O
than	IN	O
35	CD	O
insurgents	NNS	O
were	VBD	O
killed	VBN	O
when	WRB	O
coalition	NN	O
air	NN	O
strikes	NNS	O
hit	VBD	O
five	CD	O
targets	NNS	O
in	IN	O
a	DT	O
small	JJ	O
western	JJ	O
town	NN	O
(	LRB	O
Obeidi	NNP	B-per
)	RRB	O
near	IN	O
the	DT	O
Syrian	JJ	B-gpe
border	NN	O
.	.	O
Officials	NNS	O
say	VBP	O
25	CD	O
other	JJ	O
insurgents	NNS	O
were	VBD	O
captured	VBN	O
.	.	O
U.S.	NNP	B-geo
and	CC	O
Iraqi	JJ	B-gpe
forces	NNS	O
have	VBP	O
been	VBN	O
operating	VBG	O
in	IN	O
the	DT	O
Euphrates	NNP	B-geo
River	NNP	I-geo
valley	NN	O
to	TO	O
stem	VB	O
the	DT	O
flow	NN	O
of	IN	O
insurgents	NNS	O
and	CC	O
supplies	NNS	O
from	IN	O
across	IN	O
the	DT	O
border	NN	O
,	,	O
ahead	RB	O
of	IN	O
next	JJ	O
month	NN	O
's	POS	O
parliamentary	JJ	O
elections	NNS	O
.	.	O
On	IN	O
Sunday	NNP	B-tim
,	,	O
Iraq	NNP	B-geo
's	POS	O
Sunni	NNP	B-geo
Arab	NNP	I-geo
leaders	NNS	O
called	VBD	O
for	IN	O
an	DT	O
end	NN	O
to	TO	O
large-scale	JJ	O
military	JJ	O
operations	NNS	O
in	IN	O
mostly	RB	O
Sunni	JJ	O
areas	NNS	O
,	,	O
saying	VBG	O
they	PRP	O
may	MD	O
discourage	VB	O
Sunnis	NNP	O
from	IN	O
taking	VBG	O
part	NN	O
in	IN	O
the	DT	O
vote	NN	O
.	.	O
European	NNP	B-org
Union	NNP	I-org
Health	NNP	I-org
Commissioner	NNP	O
Markos	NNP	B-per
Kypriano	NNP	I-per
says	VBZ	O
the	DT	O
EU	NNP	B-org
is	VBZ	O
increasing	VBG	O
its	PRP$	O
pledge	NN	O
for	IN	O
the	DT	O
fight	NN	O
against	IN	O
bird	NN	O
flu	NN	O
to	TO	O
$	$	O
120	CD	B-tim
million	CD	O
.	.	O
The	DT	O
EU	NNP	B-org
pledged	VBD	O
the	DT	O
assistance	NN	O
in	IN	O
Beijing	NNP	B-geo
Tuesday	NNP	B-tim
at	IN	O
a	DT	O
donors	NNS	O
conference	NN	O
organized	VBN	O
by	IN	O
health	NN	O
experts	NNS	O
to	TO	O
raise	VB	O
money	NN	O
to	TO	O
help	VB	O
developing	VBG	O
countries	NNS	O
contain	VBP	O
bird	NN	O
flu	NN	O
.	.	O
The	DT	O
World	NNP	B-org
Bank	NNP	I-org
and	CC	I-org
World	NNP	I-org
Health	NNP	I-org
Organization	NNP	I-org
are	VBP	O
hoping	VBG	O
to	TO	O
raise	VB	O
$	$	O
1.5	CD	O
billion	CD	O
from	IN	O
rich	JJ	O
countries	NNS	O
to	TO	O
help	VB	O
poorer	JJR	O
nations	NNS	O
fight	VBP	O
bird	NN	O
flu	NN	O
and	CC	O
prevent	VB	O
a	DT	O
global	JJ	O
pandemic	NN	O
.	.	O
The	DT	O
United	NNP	B-geo
States	NNPS	I-geo
is	VBZ	O
expected	VBN	O
to	TO	O
announce	VB	O
its	PRP$	O
pledge	NN	O
on	IN	O
Wednesday	NNP	B-tim
.	.	O
Swiss	JJ	B-gpe
drugmaker	NN	O
Roche	NNP	B-per
said	VBD	O
it	PRP	O
will	MD	O
donate	VB	O
another	DT	O
batch	NN	O
of	IN	O
Tamiflu	NNP	B-geo
,	,	O
an	DT	O
anti-viral	JJ	O
medication	NN	O
,	,	O
to	TO	O
treat	VB	O
an	DT	O
additional	JJ	O
two	CD	O
million	CD	O
people	NNS	O
in	IN	O
the	DT	O
event	NN	O
of	IN	O
a	DT	O
bird	NN	O
flu	NN	O
pandemic	NN	O
.	.	O
A	DT	O
World	NNP	B-org
Health	NNP	I-org
Organization	NNP	I-org
official	NN	O
,	,	O
Margaret	NNP	B-per
Chan	NNP	I-per
,	,	O
told	VBD	O
the	DT	O
meeting	NN	O
there	EX	O
is	VBZ	O
a	DT	O
great	JJ	O
risk	NN	O
of	IN	O
an	DT	O
epidemic	NN	O
,	,	O
although	IN	O
the	DT	O
timing	NN	O
and	CC	O
severity	NN	O
is	VBZ	O
uncertain	JJ	O
.	.	O
The	DT	O
Inter-American	NNP	B-org
Development	NNP	I-org
Bank	NNP	I-org
says	VBZ	O
the	DT	O
world	NN	O
Haitian	JJ	B-gpe
disapora	NN	O
sent	VBD	O
more	JJR	O
than	IN	O
$	$	O
1.6	CD	O
billion	CD	O
back	RB	O
to	TO	O
families	NNS	O
on	IN	O
the	DT	O
impoverished	JJ	O
island	NN	O
in	IN	O
2006	CD	B-tim
.	.	O
The	DT	O
bank	NN	O
said	VBD	O
Tuesday	NNP	B-tim
the	DT	O
money	NN	O
sent	VBN	O
to	TO	O
Haiti	NNP	B-geo
from	IN	O
overseas	RB	O
equals	VBZ	O
more	JJR	O
than	IN	O
one-third	NN	O
of	IN	O
the	DT	O
country	NN	O
's	POS	O
gross	JJ	O
national	JJ	O
product	NN	O
.	.	O
More	JJR	O
than	IN	O
$	$	O
1	CD	O
billion	CD	O
came	VBD	O
from	IN	O
the	DT	O
United	NNP	B-geo
States	NNPS	I-geo
and	CC	O
the	DT	O
large	JJ	O
Haitian	JJ	B-gpe
communities	NNS	O
in	IN	O
Boston	NNP	B-geo
,	,	O
Miami	NNP	B-geo
,	,	O
and	CC	O
New~York	NNP	B-geo
.	.	O
Other	JJ	O
large	JJ	O
contributions	NNS	O
came	VBD	O
from	IN	O
Canada	NNP	B-geo
,	,	O
France	NNP	B-org
,	,	O
and	CC	O
the	DT	O
Bahamas	NNPS	B-geo
.	.	O
The	DT	O
bank	NN	O
says	VBZ	O
many	NN	O
of	IN	O
the	DT	O
recipients	NNS	O
of	IN	O
overseas	JJ	O
money	NN	O
have	VBP	O
incomes	NNS	O
less	JJR	O
than	IN	O
$	$	O
500	CD	O
a	DT	O
year	NN	O
.	.	O
They	PRP	O
use	VBP	O
the	DT	O
extra	JJ	O
funds	NNS	O
for	IN	O
basic	JJ	O
expenses	NNS	O
,	,	O
while	IN	O
others	NNS	O
invest	VBP	O
it	PRP	O
in	IN	O
small	JJ	O
businesses	NNS	O
and	CC	O
education	NN	O
for	IN	O
their	PRP$	O
children	NNS	O
.	.	O
Ukraine	NNP	B-geo
's	POS	O
Prime	NNP	B-per
Minister	NNP	I-per
Yury	NNP	I-per
Yekhanurov	NNP	I-per
says	VBZ	O
the	DT	O
signing	NN	O
of	IN	O
a	DT	O
controversial	JJ	O
natural	JJ	O
gas	NN	O
deal	NN	O
with	IN	O
Russia	NNP	B-org
has	VBZ	O
been	VBN	O
postponed	VBN	O
again	RB	O
.	.	O
The	DT	O
signing	NN	O
had	VBD	O
already	RB	O
been	VBN	O
delayed	VBN	O
from	IN	B-tim
Saturday	NNP	I-tim
to	TO	I-tim
Wednesday	NNP	I-tim
.	.	O
But	CC	O
Mr.	NNP	B-per
Yekhanurov	NNP	B-org
says	VBZ	O
experts	NNS	O
continue	VBP	O
to	TO	O
work	VB	O
on	IN	O
the	DT	O
documents	NNS	O
.	.	O
The	DT	O
draft	NN	O
agreement	NN	O
calls	VBZ	O
for	IN	O
Ukraine	NNP	B-org
to	TO	O
pay	VB	O
Russia	NNP	B-org
nearly	RB	O
twice	RB	O
as	RB	O
much	JJ	O
for	IN	O
natural	JJ	O
gas	NN	O
.	.	O
The	DT	O
new	JJ	O
price	NN	O
would	MD	O
be	VB	O
$	$	O
95	CD	O
per	IN	O
1,000	CD	O
cubic	JJ	O
meters	NNS	O
,	,	O
up	RB	O
from	IN	O
the	DT	O
previous	JJ	O
rate	NN	O
of	IN	O
$	$	O
50	CD	O
.	.	O
The	DT	O
two	CD	O
sides	NNS	O
reached	VBD	O
the	DT	O
deal	NN	O
January	NNP	B-tim
4	CD	I-tim
,	,	O
after	IN	O
a	DT	O
three-day	JJ	B-tim
suspension	NN	O
of	IN	O
Russian	JJ	B-gpe
gas	NN	O
deliveries	NNS	O
to	TO	O
Ukraine	NNP	B-geo
.	.	O
The	DT	O
agreement	NN	O
triggered	VBD	O
a	DT	O
political	JJ	O
crisis	NN	O
in	IN	O
Ukraine	NNP	B-geo
,	,	O
and	CC	O
parliament	NN	O
voted	VBD	O
to	TO	O
dismiss	VB	O
the	DT	O
government	NN	O
.	.	O
The	DT	O
Chinese	JJ	B-gpe
government	NN	O
has	VBZ	O
called	VBN	O
for	IN	O
new	JJ	O
measures	NNS	O
to	TO	O
prevent	VB	O
the	DT	O
economy	NN	O
from	IN	O
overheating	VBG	O
.	.	O
The	DT	O
